,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,main_artist,song_name
154,0.709,0.746,9,-2.066,1,0.0435,0.00303,0.829,0.755,0.329,95.002,0ubF3Pny5JKYa1l0e1FFBv,154105,4,MUNK,Fantôme
155,0.448,0.828,4,-5.392,0,0.15,0.234,0.000424,0.223,0.0874,150.012,37Q7b2MBn6zBGCVjqnbipT,213200,4,Pauline Herr,Dodgeball (REMNANT.exe Remix)
156,0.478,0.798,4,-0.309,0,0.0385,0.0606,0.647,0.208,0.154,134.933,1YrVLt1ET4GzwS3HfOcxWw,215111,4,IMANU,Dream Sequence
157,0.711,0.977,7,-4.684,1,0.14,0.00163,0.469,0.861,0.34,108.001,6sH6v5Kcy1x6bDhvhWw8eZ,212361,4,ETC!ETC!,The Herd
158,0.414,0.667,3,-6.418,0,0.0426,0.00628,0.000723,0.123,0.237,144.887,2aRSSrDQqdhAOVJxjuHZ8m,222621,4,Man Cub,Save Me From Myself
159,0.787,0.626,2,-10.773,1,0.0657,0.0845,0.445,0.0962,0.214,100.301,2xFEozG5FIAYttcrZiIEoJ,128938,4,DVRST,Bloody Morning - Sped Up
160,0.63,0.958,10,-6.789,0,0.0837,0.17,0.562,0.132,0.528,128.005,4BVoxBM6hQXv1S1KXEPaHq,157803,4,Slowboy,Killa
161,0.623,0.96,7,-1.568,0,0.0533,0.0357,0.0723,0.262,0.407,150.133,51RgXtyyZUUBvbgVfClzs8,185600,4,NGHTMRE,Twilight (Something's Here)
162,0.718,0.809,1,-8.065,1,0.0339,0.00942,0.769,0.602,0.323,108.006,3v38wcXtLnXfzEfB4qgY7n,182220,4,MM,Rough Ready
163,0.329,0.856,2,-3.49,0,0.0654,0.172,0.000192,0.322,0.189,160.087,0c4m3t9QKH4PXXYbYX2GBu,240000,4,Grabbitz,Let It Bloom
164,0.268,0.908,5,-6.101,0,0.124,0.0098,0.522,0.369,0.0883,172.192,6GiCwfKusZTPy6COKbNsQi,195415,4,1788-L,SABERNETIKS
165,0.641,0.808,2,-5.551,0,0.037,0.0787,1.5e-05,0.364,0.239,129.997,1g6Atne9FVJH73ZfNPUJ41,221549,4,Kindi Sina Rais,Realistic
166,0.366,0.738,1,-5.448,1,0.0657,0.135,0.265,0.15,0.267,144.781,45sVI4q3ovSKly7QdjWZnI,134075,4,Jayceeoh,High Tide
167,0.511,0.951,0,-1.53,1,0.109,0.0027,0.683,0.117,0.351,74.946,3Z8DahQvJy47MRb6XyDyHk,210545,4,Shadient,IDC
168,0.686,0.839,8,-4.232,1,0.0447,0.00135,0.0746,0.254,0.338,99.955,1MeMYjaQmo5bXQS2YP4i6U,111600,4,BALGUR,GRAVEYARD
169,0.62,0.961,10,-2.418,0,0.432,0.295,3.87e-05,0.369,0.501,144.929,5aAgkpMEnuiPyVNXifovFz,168828,4,DMoney,I Need You
170,0.756,0.855,6,-4.771,0,0.117,0.0119,0.089,0.306,0.573,101.001,5yZjWIC9h3IKRVwCIUlFxW,251881,4,DJ Fixx,Flex - Original Mix
171,0.559,0.79,5,-5.721,0,0.0557,0.0229,0.615,0.0936,0.273,75.045,5FZWgmsWTfycvtKM6tZY03,250714,4,CloZee,Tomboy
172,0.648,0.663,9,-9.584,0,0.1,0.143,0.00138,0.0729,0.482,150.02,1Dv11RV1ipS7R4VDgsYSX0,222617,4,Friendzone,Fallout (feat. LÚTHIEN)
173,0.595,0.509,2,-7.037,0,0.0363,0.192,0.164,0.363,0.35,140.051,6mHtC0WqpiS3lxUkhksuQW,224485,4,Tropkillaz,Te Amo
174,0.585,0.966,0,-2.477,1,0.038,0.00255,0.0,0.118,0.475,125.015,6yBqP1Rokg1TUE97jKKvTx,113280,4,Maikubi,Falling
175,0.786,0.774,7,-2.694,1,0.0407,0.475,0.000405,0.118,0.111,90.006,1lOKZwPMMxzVCtGhXfYjXI,155604,4,bear bear & friends,SOLO
176,0.666,0.461,1,-10.668,0,0.332,0.263,0.0,0.111,0.189,120.103,25cXOiGv9ZatNwnkUCXFU5,218306,4,ALEPH,PHANEROTHYME
177,0.827,0.603,8,-9.07,1,0.102,0.0539,0.402,0.0818,0.881,139.962,0WSMGjQGf1WJvAPpbx1Efn,288000,4,Lusine,Zero to Sixty
178,0.432,0.691,10,-6.893,1,0.0792,0.0141,0.13,0.0885,0.191,144.265,2Ej2CTyhrhOg0AXY1LkWNT,172991,4,Snavs,High
179,0.68,0.729,11,-7.361,1,0.075,0.0775,0.557,0.11,0.374,96.016,2AKLR6zX4NcioXrp4iB1eM,185000,4,Osins,Cash Me
180,0.67,0.953,10,-3.234,0,0.0821,0.131,0.000767,0.0883,0.465,140.01,7DWB0RlElo0ZD0acwSnocu,209143,4,Axel Boy,Tell Me
181,0.768,0.976,1,-3.438,1,0.408,0.409,0.298,0.264,0.609,99.973,1tsggUOD5qxH9DZIYrJZet,156044,4,PHNKR,STEP BACK
182,0.316,0.84,2,-3.545,1,0.0592,0.022,5.51e-05,0.129,0.165,75.63,1v2ZGStXrkBnQXuBvSxkTp,222400,4,GHASTLY,Enough
183,0.549,0.993,5,-3.35,0,0.148,0.00423,0.795,0.0905,0.0383,132.005,3vSYtWxpOfhp54VGGxCZrn,249091,4,RL Grime,Breach
184,0.549,0.85,0,-2.583,0,0.0677,0.00185,8.88e-06,0.0841,0.4,74.97,4WK5kZsHJSIbJb4k1kWchd,236800,4,Kill The Noise,Afraid Of The Dark
185,0.688,0.939,1,-5.195,1,0.0377,0.00884,0.884,0.382,0.206,140.052,4LhFPew1CzHSZhLqdv6ZWq,223714,4,QUIX,Oxygen
186,0.579,0.962,11,-1.796,1,0.0521,0.00213,0.00104,0.171,0.371,144.949,5XqIjj5qkNGWxadnahem57,205246,4,Dirty Audio,Step It Up (Ivoryghost Remix)
187,0.805,0.61,2,-5.671,1,0.0602,0.0458,0.86,0.115,0.165,134.987,5v8w2XfUaNZbt1tNPdfkvN,126625,4,UZ,Bad
188,0.335,0.701,7,-4.438,0,0.152,0.038,0.0,0.666,0.0586,174.072,4EQK8VLtHgrqAb3wR8WAYr,249655,4,Cafe Disko,Found Me
189,0.535,0.887,1,-2.65,1,0.0933,0.0676,0.679,0.0717,0.26,140.071,2vm2LE7v0ZXnEeWPreOAL7,250286,4,RemK,Lane Switchin'
190,0.709,0.813,0,-3.266,1,0.137,0.116,0.121,0.089,0.355,80.002,6JhuXxImjMs5CGop8y4Jrp,145506,4,Jayceeoh,Easy Rider
191,0.624,0.901,4,-4.282,0,0.252,0.0475,4.29e-05,0.119,0.15,100.011,0gU1afVwFWTspbHNot3yLa,198000,4,Grabbitz,Hero
192,0.419,0.793,0,-5.246,0,0.0464,0.0235,2.5e-05,0.107,0.202,144.149,4n5IFVKYfrdxOIgWgP4unG,228333,4,Codeko,Violet Sky (feat. Sarah de Warren)
193,0.48,0.967,1,-3.376,1,0.161,0.00602,0.00584,0.403,0.0357,140.096,0hdvqcyJbzRJKyLeaQ59jL,195429,4,Nitepunk,Slices
194,0.622,0.934,3,-5.08,0,0.0445,0.612,0.945,0.148,0.449,115.977,3nOy2Nu9jwUuiWWYqn3jtq,126207,4,almogfx,Worldwide Alert
195,0.637,0.836,10,-5.003,0,0.0531,0.0362,0.477,0.107,0.144,92.002,7mDhMxU8PwxjyYNd4tsfZb,229565,4,Lab Rat,Night Hawk
196,0.487,0.779,9,-6.099,1,0.0405,0.0337,0.01,0.318,0.187,150.033,6RCU2DawXUmf9rWdHSYnYT,246760,4,Misael Gauna,Running
197,0.651,0.692,11,-10.212,0,0.0546,0.00261,0.318,0.119,0.433,150.026,3iZpg5jjkmLN07Uwb4BwSL,174600,4,Valentino Khan,Deep Down Low - LH4L Remix
198,0.735,0.74,11,-5.087,1,0.253,0.0535,8.99e-05,0.0971,0.472,90.008,47dkQqmCfAjtKGofoDyd7x,228643,4,Buku,Replay
199,0.548,0.878,7,-2.72,0,0.0748,0.0602,0.00184,0.244,0.655,149.947,1waYHmEXR5mFJCfEYfa2BL,148800,4,NGHTMRE,Back For More
200,0.637,0.723,1,-5.801,1,0.0711,0.0486,0.0,0.169,0.228,120.056,6Py0YyWzj4Hb0MO64jAJQr,158485,4,Stephen Sanchez,Doesn’t Do Me Any Good
201,0.638,0.933,0,-5.15,0,0.0998,0.0137,0.0415,0.162,0.567,114.869,2HYay9cjoX0v5mgOaQFufh,146762,4,Troye Sivan,Got Me Started
202,0.551,0.376,6,-10.308,0,0.0396,0.537,0.0,0.249,0.245,76.474,5cUf9Sfx2Ya1mXq4KCUVRc,278431,4,Doja Cat,Gun
203,0.685,0.717,5,-5.958,0,0.0365,0.0412,0.0606,0.165,0.754,139.971,6OXq1P3P8Z8ky2x8dDtHSH,173293,4,David Kushner,Dead Man
204,0.334,0.559,6,-7.69,1,0.147,0.284,0.0,0.135,0.247,185.243,23s1QNkajTtC5kRbMCrWNE,183928,3,Tate McRae,greedy
205,0.45,0.302,2,-10.843,1,0.0443,0.869,0.0,0.109,0.19,116.309,0g8DBFUhszRFIUp6lSZIB4,188100,4,OneRepublic,Mirage - for Assassin's Creed Mirage
206,0.364,0.537,11,-7.177,0,0.0286,0.113,1.11e-05,0.0783,0.434,184.879,3Rou7KR8ctza5jeqQfyer0,232278,3,Chappell Roan,Super Graphic Ultra Modern Girl
207,0.768,0.691,7,-6.489,0,0.0314,0.18,0.00171,0.374,0.543,127.003,2Rn2ocU7jk8BqFoh6zwf1Y,198448,4,Kim Petras,Treat Me Like A Ho
208,0.885,0.576,10,-7.17,0,0.238,0.0695,0.000235,0.0993,0.805,76.004,15sNe8FD178zMsVz6ug0AS,176840,4,salem ilese,"Boys ""R"" Us"
209,0.562,0.54,9,-6.477,1,0.0281,0.327,0.603,0.107,0.331,130.103,2ZXb6OBkjmDYnvEB3iANgH,274871,4,Kylie Minogue,Hold On To Now
210,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,3rUGC1vUpkDG9CZFHMur1t,131872,1,Martin Garrix,Real Love
211,0.542,0.67,1,-6.066,1,0.0383,0.0139,2.87e-05,0.165,0.415,167.027,7bgIcSp0Nd3qfHqwxQplzW,133184,4,Zara Larsson,On My Love
212,0.658,0.904,1,-4.489,1,0.0728,0.0399,2.18e-06,0.206,0.783,125.88,1rNSCrsOoWyhKH4g47mehU,183888,4,Alok,Jungle
213,0.932,0.584,8,-5.438,1,0.0591,0.00402,0.000286,0.0558,0.976,143.023,5b67O08sN2itkQPsNmafPx,115827,4,Bleachers,Modern Girl
214,0.779,0.747,6,-5.008,0,0.047,0.517,0.0112,0.346,0.823,114.978,47EiQ0NtMyrAcV2dRfXrul,129613,4,Bella Poarch,Crush
215,0.521,0.86,11,-6.46,0,0.0551,0.0607,0.000114,0.151,0.436,120.029,4sB1OmmCi2Iwe9MaVlUubR,237867,4,JP Saxe,Anywhere
216,0.648,0.753,1,-5.539,1,0.0527,0.0287,0.0,0.0651,0.454,125.073,6afdNrotJ1PCt9DoFiHpLj,163000,4,Madison Beer,Sweet Relief
217,0.495,0.691,10,-4.989,0,0.0447,0.0745,0.0033,0.0881,0.299,123.051,0dxp7DyPJEo6JhtnjUtBnN,222912,4,Tom Walker,Burn
218,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,0OvO2X2Q3i98dc5RcgEN3x,175500,4,Sia,Gimme Love
219,0.624,0.818,10,-6.771,1,0.0618,0.0487,0.0,0.123,0.889,150.022,4TPgBDOEVwywalXHFUUUQY,223100,4,Imanbek,One Last Dance
220,0.632,0.832,11,-3.542,0,0.0465,0.247,0.0,0.349,0.289,110.025,00Apys6jYrWA0Bse9Yon6O,175636,4,Teddy Swims,Some Things I'll Never Know
221,0.427,0.199,6,-14.706,1,0.0353,0.935,2.56e-05,0.0978,0.393,89.815,4wKrpu9sDhiSe7jWXhKelm,191200,5,Slayyyter,I Love Hollywood!
222,0.715,0.579,7,-8.399,0,0.0368,0.301,0.0665,0.188,0.444,131.925,12BAxMbHzksw2xiq05gKtT,161853,4,Holly Humberstone,Into Your Room
223,0.657,0.75,2,-4.281,1,0.178,0.0507,0.0,0.12,0.248,130.078,7xusJWTJfFsyNw0SJYICfv,143407,4,JVKE,this is what autumn feels like
224,0.284,0.755,1,-3.145,0,0.05,0.00335,0.00195,0.103,0.199,93.384,5o4XJKRxUK6nXhFLAIS33A,214067,4,BoyWithUke,Migraine
225,0.726,0.815,0,-5.79,1,0.0386,0.00874,4.88e-06,0.148,0.526,123.984,07B9SsrBhdpcVBGb7vOKYL,186970,4,SNOW WIFE,ALL NIGHT
226,0.646,0.222,0,-7.849,1,0.0341,0.853,0.0,0.113,0.559,127.716,3sXWFs0hku4tR5cy54PnRz,242317,5,Braden Bales,HOSTAGE
227,0.746,0.732,8,-9.028,1,0.0531,0.00551,0.0201,0.567,0.509,120.976,2Pjv8xp8CKSQRR57s17mHN,184707,4,charlieonnafriday,Undefeated
228,0.51,0.648,1,-7.325,1,0.0952,0.0534,3.14e-06,0.0807,0.432,93.989,3necmcKMz1nk4r5pPbMufR,209787,4,Destiny Rogers,Save My Love
229,0.238,0.441,3,-7.42,1,0.0364,0.912,0.433,0.167,0.164,79.445,2YOGCTiPJWMhZRdeadFj8G,219909,4,Dylan Conrique,When I Go
230,0.789,0.645,8,-4.962,0,0.109,0.392,0.0,0.0844,0.471,97.013,6T7DCQh0h7yPvoKtCMDKVb,206560,4,New West,Cold Tea
231,0.84,0.713,0,-5.619,1,0.0519,0.0632,1.04e-06,0.135,0.697,120.018,7JUNheFeoB0wTzBcq9BvF8,176105,4,TOMORROW X TOGETHER,Back for More (with Anitta)
232,0.733,0.65,4,-6.2,1,0.0766,0.0503,0.0,0.166,0.9,123.939,1p1EeOGryPK0AQRraHw6fW,141877,4,Madeline The Person,Watercolor Flowers
233,0.739,0.711,9,-5.616,1,0.0394,0.00333,0.0,0.107,0.207,137.934,0OaacUi36UrMb1kEsLWW9E,175907,4,emlyn,10 20 30
234,0.609,0.51,9,-8.129,1,0.0388,0.0523,0.000532,0.108,0.511,125.36,0qu1XA5uPrnQhLQE4HxMxd,201702,5,Joshua Bassett,Just Love
235,0.624,0.83,5,-3.172,0,0.0399,0.141,0.0,0.081,0.88,86.994,3f14ZwIm04kRnPiqBBIcui,199173,4,Kelly Clarkson,you don’t make me cry (feat. River Rose)
236,0.404,0.651,0,-6.792,0,0.0289,0.086,0.0,0.533,0.215,173.866,597KzBs4KvD6HavNl0yiG1,235905,4,LANY,Home Is Where The Hurt Is
237,0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,6uTPA1xlcsk6dbchB2dhzl,131038,4,Daya,Downtown
238,0.602,0.43,1,-9.057,0,0.0325,0.731,5.05e-06,0.235,0.224,118.836,6l9MmERiCcHyTIU3fZI9Gt,168973,4,SNOW WIFE,HIT IT (feat. Big Boss Vette)
239,0.431,0.624,7,-7.443,1,0.0663,0.122,0.0,0.112,0.213,163.989,7s9HS9vgHMMliILkKe9aUG,219594,3,Oliver Tree,Fairweather Friends
240,0.471,0.543,0,-5.049,1,0.0304,0.701,0.0,0.0897,0.227,87.048,0KczE8SbGW4jUrFhKBgfLi,195886,4,LU KALA,Hotter Now
241,0.704,0.72,6,-6.718,0,0.203,0.0165,0.0,0.119,0.317,174.099,6rbr35phTqlk7F3gVym16B,204721,4,Ari Abdul,BURY YOU
242,0.476,0.599,11,-8.379,1,0.0495,0.778,0.0,0.178,0.379,99.942,7ujyUurqKZiltLgXroP3Z3,240707,4,Michal Leah,Let Me Have It All
243,0.641,0.737,4,-5.519,0,0.0527,0.000457,0.000872,0.0988,0.503,120.004,1agzjKir1PVW91rkCbiXks,131918,4,Diddy,Moments (feat. Justin Bieber)
244,0.467,0.755,10,-4.736,0,0.0832,0.00283,0.00278,0.102,0.453,167.985,3L4MXGjeHH1zdD1zOKkt0Q,142857,4,Montell Fish,I Just Wanna Feel Your Love Again
245,0.758,0.676,2,-5.696,1,0.131,0.138,0.0,0.205,0.441,76.54,3VMK6tAjOT4INvBdZOtB9J,94857,4,corook,alien
246,0.74,0.834,1,-3.483,0,0.0305,0.00871,0.0,0.0437,0.968,129.96,4BIyKFJ2pgh3eY7Hc4Ce0k,181933,4,Kiiara,Whoops
247,0.693,0.723,4,-5.368,0,0.0631,0.00732,0.3,0.186,0.961,159.07,7Elu7fHAoNkPNSMDNeu822,133679,4,Precious Pepala,Eve
248,0.391,0.248,3,-9.005,1,0.0317,0.845,0.0,0.121,0.147,126.627,1CkZvm71jWLXOC5Cbtdx9D,189585,4,Bazzi,Doing Time
249,0.569,0.679,5,-5.37,0,0.0624,0.562,1.28e-05,0.0523,0.462,100.838,2WGdMsAZboyOiNhNx4dt82,280396,4,Matteo Bocelli,I'm Here
250,0.483,0.00998,9,-30.285,1,0.0437,0.949,0.000329,0.118,0.0788,119.955,4JOjqoaUEMZ0SOAzaKUwDj,241167,4,Tyler Shaw,Out of Sight
251,0.43,0.337,5,-10.644,1,0.0297,0.832,6.09e-06,0.0636,0.0722,129.685,0VXQiOS3qpyAQNSX8jX88I,198632,3,Dylan Matthew,Thank God!
252,0.729,0.703,6,-7.339,0,0.193,0.225,1.01e-06,0.177,0.678,180.067,6fBomv41keAIBSIS3hDzuW,149508,4,Clubhouse,Always Been You
253,0.301,0.538,0,-7.016,0,0.0487,0.0834,0.0,0.173,0.237,169.478,4VWJqXO2lnHTPrDze7zeQe,201168,3,Emei,Don't Know About The World
254,0.749,0.898,0,-5.544,1,0.147,0.357,0.0197,0.149,0.701,82.55,46U6Q6qD71twELCau5AKMr,142545,4,VCHA,Y.O.Universe
255,0.393,0.336,8,-8.265,1,0.0353,0.708,0.0,0.11,0.281,180.053,4ttrwU0rvD0f4WRQsHDPrh,222307,4,Sarah Barrios,bitter bitches
256,0.548,0.664,2,-5.693,1,0.0322,0.0951,0.0,0.103,0.186,112.976,2xBknrtjrQlYJndkbYGDvE,146447,4,Mitch Rowland,Here Comes The Comeback
257,0.534,0.657,2,-7.341,1,0.0546,0.0799,0.0,0.579,0.672,158.964,0AzV6bXHxPJQdyabx62qF9,159702,4,Christina Aguilera,Learning To Fly
258,0.606,0.44,8,-9.507,1,0.0268,0.315,0.00249,0.0499,0.521,84.022,6DtMK84iJ5bReQffOpCH4p,203297,4,Suriel Hess,Hair
259,0.507,0.339,6,-8.463,1,0.0756,0.682,1.45e-05,0.103,0.38,79.817,76M8uxD1WvL0H4h2Jv8Fm5,143696,4,Mckenna Grace,Bark to the Beat (with blackbear) [From PAW Patrol: The Mighty Movie]
260,0.776,0.617,8,-5.429,1,0.101,0.0501,0.0,0.0604,0.575,128.005,0es6ZsB0mFqnCAAMCHjVUO,154852,4,sad alex,jupiter
261,0.739,0.332,2,-8.175,1,0.175,0.936,0.0,0.236,0.564,80.17,6Pv3ySXkwWN5C8yUUy2L9e,89236,4,Dylan,Rebel Child
262,0.685,0.682,10,-6.795,1,0.0253,0.00291,0.0427,0.31,0.858,114.956,42X7jGOwOJIW1cEFLvaytf,162102,4,Finn Askew,Perfect Colour
263,0.264,0.273,7,-8.557,1,0.0368,0.928,0.0,0.124,0.186,77.106,7K17Bf15jq4EGfqhYc8Zjv,176942,4,Ellee Duke,Anti Aging
264,0.493,0.356,4,-11.509,1,0.124,0.853,3.86e-05,0.104,0.259,175.891,20xJN09dBJBEImfp9NPdGb,154459,3,DWLLRS,This Heaven's Tall
265,0.743,0.737,8,-5.828,1,0.102,0.161,0.0361,0.187,0.674,103.992,5k0Vd1kLeUFRozn6GiC8m1,123059,4,August Royals,Drown
266,0.791,0.726,1,-4.897,0,0.0574,0.0325,0.0,0.338,0.733,99.997,1In2l2VqjtZIW9loAA341S,150431,4,Kyle Hume,Dead on Arrival
267,0.529,0.869,9,-4.776,0,0.0423,0.000195,0.00456,0.334,0.476,110.1,3dMS7W7wZiQ8VgPkMYNFOH,202418,4,Tom Odell,Black Friday
268,0.558,0.72,5,-2.072,1,0.0754,0.113,0.0,0.0745,0.289,91.719,3caOOEpgDFNrseaNauSAei,136000,4,Brye,Jenna
269,0.604,0.545,2,-6.827,1,0.0817,0.236,0.0,0.11,0.359,90.613,6Myw79KikJMAKOSGcrhqLG,165448,4,Noah Kahan,Call Your Mom (with Lizzy McAlpine)
270,0.519,0.682,4,-5.241,1,0.037,0.0856,1.03e-05,0.348,0.368,114.03,3HlqOKYnN3YVyidIpwDgyV,214916,4,Morgan St. Jean,To The Bank
271,0.729,0.733,8,-6.603,0,0.0283,0.0201,4.57e-06,0.167,0.358,100.016,1darWZnGHlbhNStpXEyI1Z,149522,4,Leah Kate,Desperate
272,0.703,0.602,2,-5.543,1,0.101,0.334,0.0,0.414,0.747,76.027,7HFtKNaYQ5ggZ07shL6hN0,155431,4,Anson Seabra,Heartbreak Souvenirs
273,0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,1XTY6rA7XQosc0ynkkE9kN,221510,4,Lxandra,Blonde
274,0.652,0.685,1,-5.974,1,0.163,0.31,1.07e-05,0.234,0.542,97.938,4OuS6CcTr3kofsSYpDyrTB,191696,4,bludnymph,ORAL HEX (spell on you)
275,0.396,0.244,0,-11.391,1,0.0355,0.725,8.29e-05,0.111,0.178,172.399,3fKpSA5w8iqLe9sNdIDESW,274790,4,METTE,FOR THE PEOPLE
276,0.606,0.616,9,-6.498,0,0.13,0.261,0.0,0.441,0.392,76.023,09Dw0K3RIvQR5bmrbQZIzr,162039,4,Taylor Bickett,IDIOT!
277,0.599,0.868,0,-2.787,1,0.165,0.00941,0.0,0.0962,0.693,74.944,5mzB0agonYZ1RDfsPdXt1K,156910,4,Devon Again,deep
278,0.603,0.73,5,-5.939,1,0.0342,0.166,1.09e-06,0.0887,0.477,148.047,1v7exhEYimYPHHV58YyYY6,193100,4,Dragonette,Literally Dead
279,0.521,0.443,5,-9.027,0,0.0457,0.788,3.92e-06,0.151,0.272,109.318,74zAyvz7pMqYeRIHBOHuLn,194915,4,LUM!X,Kids Like Us (feat. LUCiD & FRiENDS)
280,0.778,0.741,0,-5.095,0,0.0779,0.0176,0.0737,0.246,0.538,131.927,6SpUnFjNfyFgyLRm65b2G6,194545,4,Eden xo,"Bad Apple (1, 2, 3)"
281,0.868,0.83,1,-5.863,1,0.105,0.0643,0.00041,0.0746,0.453,116.051,2X6YKBVsLzOUwCVQdfDDIK,157300,4,TSHA,Somebody
282,0.77,0.762,2,-4.731,1,0.0834,0.485,4.75e-06,0.0588,0.819,137.941,5pS3eC8ffQ7e8t3y6myvMd,187500,4,JKING,Falling In Love
283,0.599,0.735,5,-5.637,1,0.0622,0.559,0.000122,0.112,0.285,151.065,2nkNel7w8OuC6kwrgkBjLH,241053,4,GRANT KNOCHE,OUT OF MY SYSTEM
284,0.59,0.806,2,-4.519,1,0.0325,0.0658,1.37e-05,0.0973,0.707,96.965,6hC5zuyySLWtl7NaooXRQv,169485,4,LOVA,Nitty Gritty
285,0.651,0.813,6,-5.12,0,0.043,0.0106,0.00184,0.428,0.325,125.96,0szlNPWHPDaYETju2ggsGD,196548,4,Andy Grammer,Expensive (with Pentatonix)
286,0.88,0.678,0,-5.312,0,0.0427,0.18,0.00893,0.139,0.546,127.977,6hEo7nAwwah5a9BvwZ0LEw,157500,4,Shay Lia,ON THE LOW
287,0.591,0.728,0,-7.285,1,0.0982,0.0379,0.000384,0.193,0.813,153.032,3Q2Sh0puZOeJvTjPPq4xnn,235266,4,Cody Fry,Somebody To You (feat. Cory Wong & Vincen García)
288,0.72,0.696,4,-4.616,1,0.0556,0.0394,0.0227,0.191,0.578,91.025,03c2bluectSWUWsIRbSpjB,144073,4,Jamie Miller,Empty Room
289,0.618,0.538,8,-6.287,0,0.255,0.253,2.91e-06,0.201,0.603,119.836,4s33E3NH7vumKXjoW1h7Ek,161000,4,Jake Scott,One On The Way
290,0.583,0.316,9,-7.661,1,0.0293,0.732,0.0,0.0486,0.409,88.018,6YMzc4iQPZnfZmsKdHOFqG,218693,4,Emily Vaughn,invented it
291,0.513,0.668,4,-5.664,1,0.115,0.383,0.0,0.0628,0.569,135.685,59n5wNazV1fJarSwIZnPtf,211658,3,Neoni,PITY PARTY
292,0.658,0.764,2,-4.038,1,0.225,0.00106,0.0739,0.0174,0.552,137.844,1EAYfaIcNMICqXBkpaEdJ5,157252,5,Mae Muller,Written By A Woman
293,0.595,0.572,5,-7.099,0,0.0495,0.0245,0.0183,0.0957,0.768,93.848,0vigaWzrt5hQlfUuirda0o,251120,4,KiNG MALA,never wanna know
294,0.603,0.416,4,-6.996,1,0.0378,0.585,0.0,0.122,0.302,86.142,4ZIfi9sghAcESLhBFvbxHc,184747,4,Paravi,Revenge Body
295,0.59,0.222,5,-11.28,1,0.0388,0.634,0.0,0.119,0.622,141.846,7FdTeoRDaIlNmcmpu1zX7T,224869,4,Michael Schulte,Better Me
296,0.433,0.547,3,-9.593,1,0.241,0.793,1.98e-05,0.0728,0.265,145.597,2mmVnGOSyQ9j6vhCpa0aFJ,166761,4,Pitbull,Freak 54 (Freak Out)
297,0.583,0.447,6,-8.679,0,0.0528,0.00711,2.04e-06,0.0707,0.325,164.202,4UQVHnvC9UD4jYYSjwTbp7,139278,4,Citizen Queen,Replay
298,0.639,0.698,7,-4.945,1,0.0415,0.0783,0.0,0.0785,0.424,87.964,3LX2XbSXYHfdPvgddTXl3x,146613,3,Alessandra,Bad Bitch
299,0.765,0.369,11,-7.52,1,0.0551,0.0199,0.000445,0.744,0.48,90.055,1xVj0tZEpufNgvbqmzBu9a,158769,4,Dylan Matthew,FYTY
300,0.361,0.721,11,-7.221,0,0.101,0.213,0.0,0.0745,0.473,148.096,46TPA4mVzk1WE4eFItCLG6,173480,4,Gloria Kim,all of you
301,0.558,0.736,9,-4.83,1,0.0354,0.00566,0.0,0.271,0.42,129.903,7JStcVqmZ7NbI76tRerzaB,166080,4,Poppy,Motorbike
302,0.852,0.803,4,-3.754,0,0.0751,0.0201,0.0,0.166,0.806,119.985,5CAaHC3rBhhZyFR7JqgPbn,128240,4,Laura Marano,Someday
303,0.661,0.634,2,-8.397,1,0.0543,0.173,0.0,0.121,0.493,133.02,59xdsbLmNsN1KWNC381JbJ,156113,4,DPR IAN,So I Danced
304,0.704,0.796,6,-4.258,0,0.0839,0.107,0.0,0.34,0.406,114.892,2gAN1sgzzeyAbeYIqEdGYF,177256,4,Andi,Convince Myself
305,0.545,0.635,1,-5.788,1,0.0415,0.0121,0.0,0.148,0.571,163.996,53XQLHcvLkKAxTvz0Py1wC,172251,4,Rachel Grae,Hope You're Proud
306,0.628,0.497,2,-5.794,1,0.0271,0.114,0.0,0.112,0.157,114.704,5VEnzMXc8ocZko4M4TqnR2,208115,5,blink-182,ONE MORE TIME
307,0.308,0.783,7,-4.648,1,0.101,0.00186,0.284,0.147,0.116,164.072,3wLuYl3hBaAceRUzi6XN4t,230840,4,Staind,Confessions Of The Fallen
308,0.453,0.883,7,-5.396,0,0.0483,0.0143,0.000155,0.181,0.294,75.968,7tBbT0mu8TOhDciTPRsOMq,210118,4,Against The Current,silent stranger
309,0.476,0.767,0,-6.967,1,0.0661,0.00103,0.000278,0.112,0.141,132.078,0XT3u4dsfUh4A9EhH2FzoO,243800,4,Bush,Nowhere To Go But Everywhere
310,0.421,0.96,1,-2.004,0,0.138,0.00369,0.0,0.373,0.326,139.824,7qiMle24h8ZpMlM1MJz6bE,173737,4,TALK,Wasteland
311,0.367,0.874,0,-5.616,1,0.046,0.00128,0.000407,0.331,0.28,135.952,4lJ9iKz54TQDE0SJMegViN,211947,4,Superbloom,Velvet Hippo
